IDBOOK,IDSCORA,IDCNTRY,IDSCHOOL,IDCLASS,IDSTUD,ITSEX,ITLANG,SSYSTEM,ILRELIAB,IDPOP,IDGRADE,IDGRADER,BSDAGE,JKREP,JKZONE,HOUWGT,SENWGT,TOTWGT
3,392,840,419,41902,4190207,2,1,325,0,2,8,2,14,1,7,0.836993509,0.056729938,390.9372698
4,391,840,419,41902,4190208,2,1,326,0,2,8,2,14.41666667,1,7,0.836993509,0.056729938,390.9372698
5,391,840,419,41902,4190210,2,1,328,0,2,8,2,13.91666667,1,7,0.836993509,0.056729938,390.9372698
6,393,840,419,41902,4190211,2,1,329,0,2,8,2,13.83333333,1,7,0.836993509,0.056729938,390.9372698
7,393,840,419,41902,4190212,2,1,330,0,2,8,2,13.91666667,1,7,0.836993509,0.056729938,390.9372698
8,391,840,419,41902,4190214,1,1,332,0,2,8,2,13.75,1,7,0.836993509,0.056729938,390.9372698
9,352,840,419,41902,4190215,1,1,333,0,2,8,2,13.91666667,1,7,0.836993509,0.056729938,390.9372698
10,393,840,419,41902,4190216,2,1,334,0,2,8,2,13.75,1,7,0.836993509,0.056729938,390.9372698
11,388,840,419,41902,4190217,1,1,335,1,2,8,2,14.66666667,1,7,0.836993509,0.056729938,390.9372698
12,393,840,419,41902,4190219,1,1,337,0,2,8,2,14.41666667,1,7,0.836993509,0.056729938,390.9372698
3,391,840,420,42001,4200101,1,1,338,0,2,8,2,13.83333333,0,7,2.034066606,0.137865434,950.0580791
4,373,840,420,42001,4200102,2,1,339,0,2,8,2,14.66666667,0,7,2.034066606,0.137865434,950.0580791
5,393,840,420,42001,4200104,1,1,341,0,2,8,2,14.66666667,0,7,2.034066606,0.137865434,950.0580791
6,376,840,420,42001,4200105,2,1,342,0,2,8,2,14.16666667,0,7,2.034066606,0.137865434,950.0580791
7,390,840,420,42001,4200106,1,1,343,0,2,8,2,13.75,0,7,2.034066606,0.137865434,950.0580791
8,389,840,420,42001,4200108,2,1,345,0,2,8,2,14.83333333,0,7,2.034066606,0.137865434,950.0580791
9,393,840,420,42001,4200109,1,1,346,0,2,8,2,14.25,0,7,2.034066606,0.137865434,950.0580791
1,391,840,421,42102,4210202,1,1,348,0,2,8,2,14.41666667,0,8,1.61720851,0.10961153,755.3548174
2,328,840,421,42102,4210203,1,1,349,0,2,8,2,14.5,0,8,1.61720851,0.10961153,755.3548174
3,392,840,421,42102,4210204,1,1,350,0,2,8,2,14.16666667,0,8,1.61720851,0.10961153,755.3548174
4,390,840,421,42102,4210205,2,1,351,1,2,8,2,14.33333333,0,8,1.61720851,0.10961153,755.3548174
5,393,840,421,42102,4210207,2,1,353,0,2,8,2,14.66666667,0,8,1.61720851,0.10961153,755.3548174
6,375,840,421,42102,4210208,1,1,354,0,2,8,2,13.83333333,0,8,1.61720851,0.10961153,755.3548174
7,393,840,421,42102,4210209,2,1,355,0,2,8,2,14,0,8,1.61720851,0.10961153,755.3548174
8,375,840,421,42102,4210211,2,1,357,0,2,8,2,14.83333333,0,8,1.61720851,0.10961153,755.3548174
9,376,840,421,42102,4210212,1,1,358,0,2,8,2,14,0,8,1.61720851,0.10961153,755.3548174
10,391,840,421,42102,4210213,1,1,359,1,2,8,2,14.58333333,0,8,1.61720851,0.10961153,755.3548174
1,391,840,421,42103,4210301,1,1,360,0,2,8,2,14.08333333,0,8,1.472814893,0.099824786,687.912423
2,391,840,421,42103,4210302,2,1,361,1,2,8,2,14.16666667,0,8,1.472814893,0.099824786,687.912423
3,391,840,421,42103,4210303,2,1,362,0,2,8,2,14.75,0,8,1.472814893,0.099824786,687.912423
4,375,840,421,42103,4210304,1,1,363,0,2,8,2,14.16666667,0,8,1.472814893,0.099824786,687.912423
5,389,840,421,42103,4210306,2,1,365,1,2,8,2,14.66666667,0,8,1.472814893,0.099824786,687.912423
6,376,840,421,42103,4210307,1,1,366,0,2,8,2,14.41666667,0,8,1.472814893,0.099824786,687.912423
7,390,840,421,42103,4210308,2,1,367,0,2,8,2,14.25,0,8,1.472814893,0.099824786,687.912423
8,375,840,421,42103,4210310,2,1,369,1,2,8,2,13.41666667,0,8,1.472814893,0.099824786,687.912423
9,391,840,421,42103,4210311,1,1,370,0,2,8,2,14.33333333,0,8,1.472814893,0.099824786,687.912423
10,390,840,421,42103,4210312,2,1,371,0,2,8,2,15,0,8,1.472814893,0.099824786,687.912423
11,330,840,421,42103,4210313,2,1,372,0,2,8,2,14.33333333,0,8,1.472814893,0.099824786,687.912423
12,388,840,421,42103,4210315,1,1,374,0,2,8,2,13.91666667,0,8,1.472814893,0.099824786,687.912423
13,392,840,421,42103,4210316,1,1,375,0,2,8,2,14.83333333,0,8,1.472814893,0.099824786,687.912423
14,391,840,421,42103,4210317,1,1,376,0,2,8,2,14.5,0,8,1.472814893,0.099824786,687.912423
10,393,840,421,42105,4210501,1,1,377,1,2,8,2,14.66666667,0,8,1.61720851,0.10961153,755.3548174
11,391,840,421,42105,4210502,1,1,378,0,2,8,2,14.83333333,0,8,1.61720851,0.10961153,755.3548174
12,393,840,421,42105,4210504,2,1,380,0,2,8,2,14.58333333,0,8,1.61720851,0.10961153,755.3548174
13,393,840,421,42105,4210505,2,1,381,1,2,8,2,14.5,0,8,1.61720851,0.10961153,755.3548174
14,391,840,421,42105,4210506,1,1,382,0,2,8,2,14.66666667,0,8,1.61720851,0.10961153,755.3548174
5,390,840,422,42201,4220101,2,1,384,0,2,8,2,14.75,1,8,2.59908511,0.176161387,1213.963102
6,390,840,422,42201,4220102,1,1,385,1,2,8,2,14.16666667,1,8,2.59908511,0.176161387,1213.963102
7,390,840,422,42201,4220103,2,1,386,0,2,8,2,13.83333333,1,8,2.59908511,0.176161387,1213.963102
8,393,840,422,42201,4220105,2,1,388,0,2,8,2,13.91666667,1,8,2.59908511,0.176161387,1213.963102
9,389,840,422,42201,4220106,2,1,389,1,2,8,2,14,1,8,2.59908511,0.176161387,1213.963102
10,393,840,422,42201,4220107,2,1,390,0,2,8,2,14.08333333,1,8,2.59908511,0.176161387,1213.963102
11,393,840,422,42201,4220108,2,1,391,0,2,8,2,14.91666667,1,8,2.59908511,0.176161387,1213.963102
12,393,840,422,42202,4220201,2,1,393,1,2,8,2,14.25,1,8,2.310297876,0.1565879,1079.078313
13,393,840,422,42202,4220202,1,1,394,0,2,8,2,14.25,1,8,2.310297876,0.1565879,1079.078313
14,317,840,422,42202,4220203,2,1,395,0,2,8,2,13.83333333,1,8,2.310297876,0.1565879,1079.078313
1,393,840,422,42202,4220205,1,1,397,1,2,8,2,14.16666667,1,8,2.310297876,0.1565879,1079.078313
2,392,840,422,42202,4220206,2,1,398,0,2,8,2,13.83333333,1,8,2.310297876,0.1565879,1079.078313
3,342,840,422,42202,4220207,1,1,399,0,2,8,2,13.83333333,1,8,2.310297876,0.1565879,1079.078313
4,393,840,422,42202,4220208,1,1,400,0,2,8,2,14.25,1,8,2.310297876,0.1565879,1079.078313
14,391,840,423,42301,4230101,1,1,401,0,2,8,2,13.83333333,1,9,1.010755322,0.068507206,472.0967625
1,390,840,423,42301,4230103,1,1,403,1,2,8,2,14.41666667,1,9,1.010755322,0.068507206,472.0967625
2,390,840,423,42301,4230104,2,1,404,0,2,8,2,13.75,1,9,1.010755322,0.068507206,472.0967625
3,391,840,423,42301,4230105,1,1,405,0,2,8,2,13.5,1,9,1.010755322,0.068507206,472.0967625
4,392,840,423,42301,4230106,1,1,406,0,2,8,2,14.25,1,9,1.010755322,0.068507206,472.0967625
5,393,840,423,42301,4230108,2,1,408,0,2,8,2,13.58333333,1,9,1.010755322,0.068507206,472.0967625
6,373,840,423,42301,4230109,2,1,409,0,2,8,2,14,1,9,1.010755322,0.068507206,472.0967625
7,390,840,423,42301,4230110,2,1,410,0,2,8,2,13.91666667,1,9,1.010755322,0.068507206,472.0967625
8,393,840,423,42301,4230112,1,1,412,0,2,8,2,14.16666667,1,9,1.010755322,0.068507206,472.0967625
9,393,840,423,42301,4230113,1,1,413,0,2,8,2,13.83333333,1,9,1.010755322,0.068507206,472.0967625
10,390,840,423,42301,4230114,1,1,414,0,2,8,2,13.75,1,9,1.010755322,0.068507206,472.0967625
11,342,840,423,42301,4230115,1,1,415,1,2,8,2,13.66666667,1,9,1.010755322,0.068507206,472.0967625
12,392,840,423,42301,4230117,1,1,417,0,2,8,2,14.41666667,1,9,1.010755322,0.068507206,472.0967625
13,392,840,423,42301,4230118,2,1,418,0,2,8,2,13.41666667,1,9,1.010755322,0.068507206,472.0967625
14,391,840,423,42301,4230119,2,1,419,1,2,8,2,14,1,9,1.010755322,0.068507206,472.0967625
1,387,840,423,42303,4230301,1,1,421,1,2,8,2,13.75,1,9,1.094984932,0.07421614,511.4381594
2,387,840,423,42303,4230302,1,1,422,0,2,8,2,14.33333333,1,9,1.094984932,0.07421614,511.4381594
3,393,840,423,42303,4230303,2,1,423,0,2,8,2,14.83333333,1,9,1.094984932,0.07421614,511.4381594
4,391,840,423,42303,4230304,2,1,424,0,2,8,2,14.33333333,1,9,1.094984932,0.07421614,511.4381594
6,373,840,423,42303,4230307,1,1,427,0,2,8,2,13.58333333,1,9,1.094984932,0.07421614,511.4381594
7,389,840,423,42303,4230308,1,1,428,0,2,8,2,14,1,9,1.094984932,0.07421614,511.4381594
8,390,840,423,42303,4230310,2,1,430,0,2,8,2,14,1,9,1.094984932,0.07421614,511.4381594
9,393,840,423,42303,4230311,1,1,431,0,2,8,2,13.75,1,9,1.094984932,0.07421614,511.4381594
10,393,840,423,42303,4230312,1,1,432,0,2,8,2,13.66666667,1,9,1.094984932,0.07421614,511.4381594
11,392,840,423,42303,4230313,2,1,433,1,2,8,2,14.25,1,9,1.094984932,0.07421614,511.4381594
12,390,840,423,42303,4230315,1,1,435,0,2,8,2,13.83333333,1,9,1.094984932,0.07421614,511.4381594
14,391,840,423,42303,4230317,1,1,437,1,2,8,2,14.33333333,1,9,1.094984932,0.07421614,511.4381594
1,393,840,423,42303,4230319,1,1,439,0,2,8,2,13.58333333,1,9,1.094984932,0.07421614,511.4381594
2,328,840,423,42303,4230320,2,1,440,0,2,8,2,13.91666667,1,9,1.094984932,0.07421614,511.4381594
3,393,840,423,42303,4230321,1,1,441,1,2,8,2,13.91666667,1,9,1.094984932,0.07421614,511.4381594
4,393,840,423,42303,4230322,2,1,442,0,2,8,2,13.83333333,1,9,1.094984932,0.07421614,511.4381594
6,389,840,423,42303,4230325,1,1,445,1,2,8,2,13.58333333,1,9,1.094984932,0.07421614,511.4381594
7,391,840,423,42303,4230326,2,1,446,0,2,8,2,14.08333333,1,9,1.094984932,0.07421614,511.4381594
6,393,840,426,42601,4260101,2,1,447,1,2,8,2,14.33333333,0,10,3.032265962,0.205521619,1416.290286
7,390,840,426,42601,4260102,2,1,448,0,2,8,2,14.75,0,10,3.032265962,0.205521619,1416.290286
8,391,840,426,42601,4260104,1,1,450,0,2,8,2,14.83333333,0,10,3.032265962,0.205521619,1416.290286
9,391,840,426,42601,4260105,1,1,451,1,2,8,2,14.66666667,0,10,3.032265962,0.205521619,1416.290286
10,391,840,426,42601,4260106,1,1,452,0,2,8,2,14.08333333,0,10,3.032265962,0.205521619,1416.290286
11,391,840,426,42601,4260107,2,1,453,0,2,8,2,14.58333333,0,10,3.032265962,0.205521619,1416.290286
12,388,840,426,42601,4260109,1,1,455,1,2,8,2,13.66666667,0,10,3.032265962,0.205521619,1416.290286
13,355,840,426,42601,4260110,1,1,456,0,2,8,2,14.16666667,0,10,3.032265962,0.205521619,1416.290286
6,376,840,428,42802,4280201,1,1,459,0,2,8,2,14.16666667,1,10,1.911246429,0.129540899,892.6920612
7,392,840,428,42802,4280202,2,1,460,1,2,8,2,13.91666667,1,10,1.911246429,0.129540899,892.6920612
8,391,840,428,42802,4280204,2,1,462,0,2,8,2,13.66666667,1,10,1.911246429,0.129540899,892.6920612
2,387,840,428,42808,4280801,1,1,463,0,2,8,2,14.08333333,1,10,1.87115035,0.126823258,873.9642557
3,391,840,428,42808,4280802,2,1,464,1,2,8,2,14.41666667,1,10,1.87115035,0.126823258,873.9642557
4,393,840,428,42808,4280803,1,1,465,0,2,8,2,14,1,10,1.87115035,0.126823258,873.9642557
5,388,840,428,42808,4280805,1,1,467,0,2,8,2,14.33333333,1,10,1.87115035,0.126823258,873.9642557
6,373,840,428,42808,4280806,1,1,468,1,2,8,2,14.75,1,10,1.87115035,0.126823258,873.9642557
7,393,840,428,42808,4280807,2,1,469,0,2,8,2,13.91666667,1,10,1.87115035,0.126823258,873.9642557
8,375,840,428,42808,4280809,2,1,471,0,2,8,2,13.5,1,10,1.87115035,0.126823258,873.9642557
9,390,840,428,42808,4280810,2,1,472,1,2,8,2,14.08333333,1,10,1.87115035,0.126823258,873.9642557
10,330,840,428,42808,4280811,2,1,473,0,2,8,2,14.58333333,1,10,1.87115035,0.126823258,873.9642557
11,330,840,428,42808,4280812,1,1,474,0,2,8,2,13.83333333,1,10,1.87115035,0.126823258,873.9642557
12,388,840,428,42808,4280814,1,1,476,1,2,8,2,14.5,1,10,1.87115035,0.126823258,873.9642557
9,391,840,428,42811,4281101,2,1,477,0,2,8,2,14,1,10,1.911246429,0.129540899,892.6920612
10,390,840,428,42811,4281102,1,1,478,0,2,8,2,13.41666667,1,10,1.911246429,0.129540899,892.6920612
11,330,840,428,42811,4281103,2,1,479,0,2,8,2,13.75,1,10,1.911246429,0.129540899,892.6920612
12,390,840,428,42812,4281201,2,1,481,0,2,8,2,14.16666667,1,10,1.911246429,0.129540899,892.6920612
13,392,840,428,42812,4281202,1,1,482,0,2,8,2,14.16666667,1,10,1.911246429,0.129540899,892.6920612
14,393,840,428,42812,4281203,1,1,483,0,2,8,2,14.16666667,1,10,1.911246429,0.129540899,892.6920612
1,328,840,428,42812,4281205,2,1,485,0,2,8,2,14.16666667,1,10,1.911246429,0.129540899,892.6920612
14,390,840,429,42901,4290101,2,1,486,0,2,8,2,15.33333333,0,11,1.595929454,0.108169273,745.4159399
1,387,840,429,42901,4290103,2,1,488,0,2,8,2,13.83333333,0,11,1.595929454,0.108169273,745.4159399
2,390,840,429,42901,4290104,2,1,489,1,2,8,2,14.58333333,0,11,1.595929454,0.108169273,745.4159399
3,390,840,429,42901,4290105,1,1,490,0,2,8,2,14.58333333,0,11,1.595929454,0.108169273,745.4159399
4,389,840,429,42901,4290106,2,1,491,0,2,8,2,14,0,11,1.595929454,0.108169273,745.4159399
5,393,840,429,42901,4290108,1,1,493,1,2,8,2,15.33333333,0,11,1.595929454,0.108169273,745.4159399
6,375,840,429,42901,4290109,1,1,494,0,2,8,2,13.58333333,0,11,1.595929454,0.108169273,745.4159399
7,393,840,429,42901,4290110,1,1,495,0,2,8,2,13.91666667,0,11,1.595929454,0.108169273,745.4159399
8,391,840,429,42901,4290112,2,1,497,1,2,8,2,14.25,0,11,1.595929454,0.108169273,745.4159399
9,331,840,429,42901,4290113,1,1,498,0,2,8,2,13.5,0,11,1.595929454,0.108169273,745.4159399
10,390,840,429,42901,4290114,1,1,499,0,2,8,2,14,0,11,1.595929454,0.108169273,745.4159399
11,391,840,429,42901,4290115,2,1,500,0,2,8,2,14.16666667,0,11,1.595929454,0.108169273,745.4159399
12,390,840,429,42901,4290117,2,1,502,0,2,8,2,14.5,0,11,1.595929454,0.108169273,745.4159399
13,392,840,429,42901,4290118,1,1,503,0,2,8,2,13.66666667,0,11,1.595929454,0.108169273,745.4159399
14,355,840,429,42901,4290119,1,1,504,0,2,8,2,14.41666667,0,11,1.595929454,0.108169273,745.4159399
1,328,840,429,42901,4290121,2,1,506,0,2,8,2,14.16666667,0,11,1.595929454,0.108169273,745.4159399
2,390,840,429,42901,4290122,1,1,507,0,2,8,2,15.16666667,0,11,1.595929454,0.108169273,745.4159399
3,390,840,429,42901,4290123,2,1,508,0,2,8,2,13.91666667,0,11,1.595929454,0.108169273,745.4159399
4,393,840,429,42901,4290124,1,1,509,1,2,8,2,13.83333333,0,11,1.595929454,0.108169273,745.4159399
1,390,840,430,43001,4300101,1,1,511,1,2,8,2,14.41666667,1,11,1.516132979,0.102760809,708.145142
2,387,840,430,43001,4300102,1,1,512,0,2,8,2,14.66666667,1,11,1.516132979,0.102760809,708.145142
3,393,840,430,43001,4300103,1,1,513,0,2,8,2,15.5,1,11,1.516132979,0.102760809,708.145142
4,391,840,430,43001,4300104,2,1,514,0,2,8,2,14.33333333,1,11,1.516132979,0.102760809,708.145142
5,390,840,430,43001,4300106,2,1,516,0,2,8,2,14.5,1,11,1.516132979,0.102760809,708.145142
7,390,840,430,43001,4300108,2,1,518,0,2,8,2,14.41666667,1,11,1.516132979,0.102760809,708.145142
8,390,840,430,43002,4300201,2,1,520,0,2,8,2,14.16666667,1,11,1.263444149,0.085634008,590.1209516
9,393,840,430,43002,4300202,1,1,521,0,2,8,2,14.58333333,1,11,1.263444149,0.085634008,590.1209516
10,393,840,430,43002,4300203,1,1,522,0,2,8,2,13.75,1,11,1.263444149,0.085634008,590.1209516
11,330,840,430,43002,4300204,2,1,523,1,2,8,2,14.08333333,1,11,1.263444149,0.085634008,590.1209516
12,391,840,430,43002,4300206,2,1,525,0,2,8,2,13.83333333,1,11,1.263444149,0.085634008,590.1209516
13,342,840,430,43002,4300207,2,1,526,0,2,8,2,14.5,1,11,1.263444149,0.085634008,590.1209516
14,373,840,430,43002,4300208,2,1,527,1,2,8,2,14.16666667,1,11,1.263444149,0.085634008,590.1209516
1,387,840,430,43002,4300210,1,1,529,0,2,8,2,13.83333333,1,11,1.263444149,0.085634008,590.1209516
2,391,840,430,43002,4300211,1,1,530,0,2,8,2,14.5,1,11,1.263444149,0.085634008,590.1209516
3,387,840,430,43002,4300212,1,1,531,1,2,8,2,14,1,11,1.263444149,0.085634008,590.1209516
4,393,840,430,43002,4300213,1,1,532,0,2,8,2,14.08333333,1,11,1.263444149,0.085634008,590.1209516
5,390,840,430,43002,4300215,1,1,534,0,2,8,2,13.91666667,1,11,1.263444149,0.085634008,590.1209516
2,373,840,433,43302,4330201,1,1,535,1,2,8,2,14.33333333,0,12,1.220041121,0.082692227,569.8485588
5,392,840,433,43302,4330205,2,1,539,1,2,8,2,14.5,0,12,1.220041121,0.082692227,569.8485588
6,392,840,433,43302,4330206,2,1,540,0,2,8,2,14.08333333,0,12,1.220041121,0.082692227,569.8485588
8,392,840,433,43302,4330209,2,1,543,1,2,8,2,14.58333333,0,12,1.220041121,0.082692227,569.8485588
9,390,840,433,43302,4330210,1,1,544,0,2,8,2,14.25,0,12,1.220041121,0.082692227,569.8485588
10,390,840,433,43302,4330211,2,1,545,0,2,8,2,14.25,0,12,1.220041121,0.082692227,569.8485588
12,331,840,433,43302,4330214,1,1,548,0,2,8,2,13.75,0,12,1.220041121,0.082692227,569.8485588
13,393,840,433,43302,4330215,2,1,549,0,2,8,2,14.16666667,0,12,1.220041121,0.082692227,569.8485588
1,390,840,433,43302,4330218,1,1,552,0,2,8,2,15.25,0,12,1.220041121,0.082692227,569.8485588
2,393,840,433,43302,4330219,2,1,553,0,2,8,2,14.58333333,0,12,1.220041121,0.082692227,569.8485588
3,391,840,433,43306,4330601,2,1,554,0,2,8,2,16.58333333,0,12,0.859991392,0.058288694,401.6789653
4,389,840,433,43306,4330602,1,1,555,1,2,8,2,16.16666667,0,12,0.859991392,0.058288694,401.6789653
5,390,840,433,43306,4330604,1,1,557,0,2,8,2,15.66666667,0,12,0.859991392,0.058288694,401.6789653
6,390,840,433,43306,4330605,2,1,558,0,2,8,2,16.5,0,12,0.859991392,0.058288694,401.6789653
8,389,840,433,43306,4330608,2,1,561,0,2,8,2,15.75,0,12,0.859991392,0.058288694,401.6789653
9,376,840,433,43306,4330609,2,1,562,0,2,8,2,15.91666667,0,12,0.859991392,0.058288694,401.6789653
10,330,840,433,43306,4330610,2,1,563,1,2,8,2,16.41666667,0,12,0.859991392,0.058288694,401.6789653
11,331,840,433,43306,4330611,2,1,564,0,2,8,2,16.58333333,0,12,0.859991392,0.058288694,401.6789653
12,388,840,433,43306,4330613,2,1,566,0,2,8,2,15.58333333,0,12,0.859991392,0.058288694,401.6789653
13,391,840,433,43306,4330614,2,1,567,1,2,8,2,15.66666667,0,12,0.859991392,0.058288694,401.6789653
14,392,840,433,43306,4330615,1,1,568,0,2,8,2,14.41666667,0,12,0.859991392,0.058288694,401.6789653
6,390,840,434,43402,4340201,2,1,569,1,2,8,2,13.83333333,1,12,0.698340038,0.047332252,326.1759439
7,393,840,434,43402,4340202,2,1,570,0,2,8,2,14,1,12,0.698340038,0.047332252,326.1759439
8,375,840,434,43402,4340204,1,1,572,0,2,8,2,14.08333333,1,12,0.698340038,0.047332252,326.1759439
9,391,840,434,43402,4340205,2,1,573,1,2,8,2,13.83333333,1,12,0.698340038,0.047332252,326.1759439
10,393,840,434,43402,4340206,1,1,574,0,2,8,2,14,1,12,0.698340038,0.047332252,326.1759439
11,391,840,434,43402,4340207,2,1,575,0,2,8,2,13.5,1,12,0.698340038,0.047332252,326.1759439
12,342,840,434,43402,4340209,2,1,577,1,2,8,2,13.58333333,1,12,0.698340038,0.047332252,326.1759439
13,391,840,434,43402,4340210,1,1,578,0,2,8,2,14.08333333,1,12,0.698340038,0.047332252,326.1759439
14,387,840,434,43402,4340211,2,1,579,0,2,8,2,14.16666667,1,12,0.698340038,0.047332252,326.1759439
1,390,840,434,43402,4340213,2,1,581,1,2,8,2,13.75,1,12,0.698340038,0.047332252,326.1759439
2,328,840,434,43402,4340214,1,1,582,0,2,8,2,14.41666667,1,12,0.698340038,0.047332252,326.1759439
3,391,840,434,43402,4340215,1,1,583,0,2,8,2,13.91666667,1,12,0.698340038,0.047332252,326.1759439
4,376,840,434,43402,4340216,2,1,584,0,2,8,2,14.58333333,1,12,0.698340038,0.047332252,326.1759439
5,390,840,434,43402,4340218,2,1,586,0,2,8,2,13.91666667,1,12,0.698340038,0.047332252,326.1759439
6,373,840,434,43402,4340219,1,1,587,0,2,8,2,14.25,1,12,0.698340038,0.047332252,326.1759439
7,390,840,434,43402,4340220,1,1,588,0,2,8,2,14.25,1,12,0.698340038,0.047332252,326.1759439
8,376,840,434,43402,4340222,1,1,590,0,2,8,2,13.83333333,1,12,0.698340038,0.047332252,326.1759439
9,392,840,434,43402,4340223,1,1,591,0,2,8,2,14.33333333,1,12,0.698340038,0.047332252,326.1759439
10,393,840,434,43402,4340224,1,1,592,0,2,8,2,14.08333333,1,12,0.698340038,0.047332252,326.1759439
11,392,840,434,43402,4340225,1,1,593,1,2,8,2,14.16666667,1,12,0.698340038,0.047332252,326.1759439
12,355,840,434,43402,4340227,2,1,595,0,2,8,2,13.83333333,1,12,0.698340038,0.047332252,326.1759439
13,393,840,434,43402,4340228,2,1,596,0,2,8,2,14.16666667,1,12,0.698340038,0.047332252,326.1759439
14,387,840,434,43402,4340229,2,1,597,1,2,8,2,14.33333333,1,12,0.698340038,0.047332252,326.1759439
1,373,840,434,43402,4340231,1,1,599,0,2,8,2,14.33333333,1,12,0.698340038,0.047332252,326.1759439
2,390,840,434,43402,4340232,2,1,600,0,2,8,2,13.83333333,1,12,0.698340038,0.047332252,326.1759439
3,391,840,434,43402,4340233,2,1,601,1,2,8,2,13.58333333,1,12,0.698340038,0.047332252,326.1759439
4,375,840,434,43402,4340234,2,1,602,0,2,8,2,14.33333333,1,12,0.698340038,0.047332252,326.1759439
5,393,840,434,43402,4340236,2,1,604,0,2,8,2,14,1,12,0.698340038,0.047332252,326.1759439
6,373,840,434,43402,4340237,2,1,605,1,2,8,2,14.41666667,1,12,0.698340038,0.047332252,326.1759439
7,390,840,434,43402,4340238,1,1,606,0,2,8,2,13.58333333,1,12,0.698340038,0.047332252,326.1759439
8,375,840,434,43406,4340602,1,1,607,0,2,8,2,14.08333333,1,12,0.748494942,0.050731662,349.6019574
9,392,840,434,43406,4340603,2,1,608,1,2,8,2,14.33333333,1,12,0.748494942,0.050731662,349.6019574
10,390,840,434,43406,4340604,2,1,609,0,2,8,2,14.16666667,1,12,0.748494942,0.050731662,349.6019574
11,391,840,434,43406,4340605,1,1,610,0,2,8,2,13.58333333,1,12,0.748494942,0.050731662,349.6019574
12,393,840,434,43406,4340607,2,1,612,1,2,8,2,14.25,1,12,0.748494942,0.050731662,349.6019574
13,392,840,434,43406,4340608,1,1,613,0,2,8,2,14.25,1,12,0.748494942,0.050731662,349.6019574
14,393,840,434,43406,4340609,1,1,614,0,2,8,2,14.16666667,1,12,0.748494942,0.050731662,349.6019574
1,390,840,434,43406,4340611,1,1,616,1,2,8,2,14.41666667,1,12,0.748494942,0.050731662,349.6019574
2,328,840,434,43406,4340612,1,1,617,0,2,8,2,14.25,1,12,0.748494942,0.050731662,349.6019574
3,391,840,434,43406,4340613,2,1,618,0,2,8,2,13.91666667,1,12,0.748494942,0.050731662,349.6019574
4,376,840,434,43406,4340614,2,1,619,0,2,8,2,14.08333333,1,12,0.748494942,0.050731662,349.6019574
5,392,840,434,43406,4340616,2,1,621,0,2,8,2,13.75,1,12,0.748494942,0.050731662,349.6019574
7,393,840,434,43406,4340618,1,1,622,0,2,8,2,13.66666667,1,12,0.748494942,0.050731662,349.6019574
8,391,840,434,43406,4340620,1,1,624,1,2,8,2,13.5,1,12,0.748494942,0.050731662,349.6019574
10,393,840,434,43406,4340622,2,1,626,0,2,8,2,13.75,1,12,0.748494942,0.050731662,349.6019574
11,392,840,434,43406,4340623,1,1,627,0,2,8,2,14.16666667,1,12,0.748494942,0.050731662,349.6019574
4,376,840,435,43504,4350401,2,1,628,1,2,8,2,14.08333333,1,13,0.830336515,0.056278739,387.8279657
5,389,840,435,43504,4350403,1,1,630,0,2,8,2,14.08333333,1,13,0.830336515,0.056278739,387.8279657
6,390,840,435,43504,4350404,2,1,631,0,2,8,2,15.66666667,1,13,0.830336515,0.056278739,387.8279657
8,393,840,435,43504,4350407,2,1,634,0,2,8,2,13.58333333,1,13,0.830336515,0.056278739,387.8279657
9,393,840,435,43504,4350408,2,1,635,0,2,8,2,14.33333333,1,13,0.830336515,0.056278739,387.8279657
10,393,840,435,43504,4350409,1,1,636,1,2,8,2,14.75,1,13,0.830336515,0.056278739,387.8279657
